"subject","session","window_iter","window_length","window_start","x","y","letter_loc","face_dir","choose_onset","choose_rt_time","choose_reactiontime","num_moves","num_turns","num_north","num_south","num_west","num_east","mean_reactiontime","sd_reactiontime"
"79","5","4","36000","162185","2 2 2 5.5 5.5 5.5 2 2 2 2 -2.5 -3.75 -3.75 -3.75","3 -2 -2 -2 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","J R R S S S R R U U T X X V","S S E E N W W S S W W W S E","166252 168305 171971 174077 176997 179183 181116 183783 185782 188649 190609 193701 195528 197714","166556 168593 172258 174339 177409 179303 181407 184029 185906 188858 191060 194151 195897 197879","304 288 287 262 412 120 291 246 124 209 451 450 369 165","7","7","1","5","5","3","284.142857142857","108.747312711524"
"79","5","5","36000","196745","-3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 -2.5","-7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75","V Y Y V X Z P P Z X T T","E S W N N N E S E E E N","197714 201194 203274 206873 210766 212979 217245 221818 223831 228204 230390 231737","197879 201254 203560 207220 211158 213233 217638 222081 224117 229285 230697 231827","165 60 286 347 392 254 393 263 286 1081 307 90","9","3","4","2","1","5","327","260.137376294631"
"79","5","6","36000","231305","-2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5","-5.75 -2 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75","T Q H H G G L L G A A G G H","N N N W W S E N N W S S E E","231737 233670 236483 240389 242575 244735 246961 251587 253867 256827 260773 262799 264892 266972","231827 233768 236550 240794 242885 245147 247173 252119 254119 257325 261053 263082 265195 267157","90 98 67 405 310 412 212 532 252 498 280 283 303 185","8","6","5","3","3","3","280.5","145.321262142775"
"79","5","7","36000","265865","-2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2 2 2 2 4","3.75 3.75 6 6 6 6 3 6 6 6 6 3 3 4.5","H H B B C C I C C D D J J K","E N N E E S E N E E S S E E","266972 268998 270945 272798 274811 276038 278197 282210 286556 288703 290649 292555 295208 297221","267157 269195 270976 273063 275134 276317 278238 282581 286880 288965 290804 292863 295410 297454","185 197 31 265 323 279 41 371 324 262 155 308 202 233","8","6","3","3","0","8","226.857142857143","101.077165604272"
"79","5","8","36000","300425","2 2 2 2 5.5 5.5 5.5 5.5 5.5 8.5 8.5 8.5","3 3 -2 -2 -2 -2 1.25 6 6 6 6 6","J J R R S S M E E F F F","W S S E E N N N E E S W","304207 310446 312659 316192 318259 320778 322885 325524 328577 330737 332657 334723","304494 310914 312814 316446 318497 321103 323115 325666 328925 330843 332949 334912","287 468 155 254 238 325 230 142 348 106 292 189","6","6","3","3","2","4","252.833333333333","100.677553093873"
"79","5","9","36000","334985","5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 2 2 2","6 6 1.25 1.25 -0.5 1.25 1.25 -2 -2 -2 -2 -5.75","E E M M O M M S S R R U","W S S W E E S S W W S S","336723 338869 340882 344602 346762 352694 358827 360880 363600 365693 368199 370172","337048 339040 341119 345007 347014 352983 359131 360960 363941 365822 368429 370367","325 171 237 405 252 289 304 80 341 129 230 195","7","5","0","6","4","2","246.5","93.2255329831908"
"79","5","10","36000","369545","2 2 -2.5 -2.5 -2.5 -2.5 2 2 2 2 2 2 2 -1","-5.75 -5.75 -5.75 -5.75 -2 -2 -2 -2 3 3 3 6 6 6","U U T T Q Q R R J J J D D C","S W W N N E E N N E N N W W","370172 373118 374878 377571 379411 382450 384450 387370 389356 392929 395009 397675 400968 404021","370367 373155 374928 377664 379738 382629 384854 387607 389615 393258 395856 398456 402177 404173","195 37 50 93 327 179 404 237 259 329 847 781 1209 152","7","7","6","1","4","3","364.214285714286","344.098192285379"
"79","5","11","36000","404105","-2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5","6 6 3.75 3.75 3.75 3.75 6 6 3.75 3.75 3.75 3.75 -2 -5.75 -5.75","B B H H G G A A G G H H Q T T","W S S W W N W S S E E S S S W","406021 407461 409460 411180 413273 415300 417393 421019 423032 425192 427218 429284 431257 435444 438483","406318 407706 409472 411460 413452 415550 417573 421282 423379 425446 427442 429435 431542 435729 438743","297 245 12 280 179 250 180 263 347 254 224 151 285 285 260","8","7","1","7","5","2","234.133333333333","79.536035558613"
"79","5","12","36000","438665","-3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 2 2 2 2 2 4","-5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -5.75 -2 3 3 4.5","X Z P P Z X T U U R J J K","W N E S E E E E N N N E E","440496 442123 444842 449442 451495 455788 457281 458587 461320 463373 466306 469799 471906","440741 442334 445268 449749 451703 456170 457540 458746 461595 463561 466485 470153 471946","245 211 426 307 208 382 259 159 275 188 179 354 40","10","3","4","1","1","7","248.692307692308","103.168458209042"
"79","5","13","36000","473225","2 2 2 2 5.5 5.5 5.5 2 -1 -2.5 -2.5 -2.5","3 3 6 6 6 6 6 6 6 6 6 3.75","J J D D E E E D C B B H","W N N E E S W W W W S S","478691 485011 487064 489797 491943 493303 495396 497462 502328 504368 505821 507994","479063 485309 487286 490133 491994 493653 495645 500149 502523 504669 506246 508338","372 298 222 336 51 350 249 2687 195 301 425 344","7","5","2","3","5","2","485.833333333333","700.105035409731"
"79","5","14","26752","507785","-2.5 -2.5 -2.5 -2.5 2 2 2 3.5","3.75 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","H Q T T U U U W","S S S E E N E W","507994 510047 514967 517953 519899 522779 525872 534537","508338 511064 515202 518082 520198 524095 532721 537377","344 1017 235 129 299 1316 6849 2840","5","3","1","3","1","3","1628.625","2292.87074817948"
"80","1","1","36000","50197","-2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5","3.75 3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75 3.75","H H G G A A G L L G G H H","S W W N W S S E N N E E S","50197 54943 57303 59449 61702 65408 68074 70408 75207 77460 80433 82539 84632","53159 55491 57601 59859 61971 66329 68590 70797 75709 77723 80766 82787 84933","2962 548 298 410 269 921 516 389 502 263 333 248 301","7","6","3","4","3","3","612.307692307692","729.099259888001"
"80","1","2","36000","84757","-2.5 -2.5 2 2 2 2 4 2 2","-2 -2 -2 -2 3 3 4.5 3 3","Q Q R R J J K J J","S E E N N E E W N","86752 91205 93311 96151 98191 104350 106403 113415 119948","87300 91565 93643 96445 101047 104648 106666 114004 120292","548 360 332 294 2856 298 263 589 344","5","4","3","1","1","4","653.777777777778","833.644225341029"
"80","1","3","36000","119317","2 2 2 -1 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2 5.5","3 6 6 6 6 6 6 6 6 3 6 6 6 6","J D D C B B B C C I C C D E","N N W W W S E E S E N E E E","119948 122041 124814 127054 130333 132506 134653 138225 139519 141798 146011 150331 152517 154463","120292 122309 125211 128489 131353 132908 136446 138602 139921 142036 146361 150699 152778 154757","344 268 397 1435 1020 402 1793 377 402 238 350 368 261 294","8","6","3","2","3","6","567.785714285714","487.014164787121"
"80","1","4","36000","153877","5.5 5.5 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5","6 6 6 6 6 1.5 1.5 6 6 6 6 1.25 1.25","E E E F F N N F F E E M M","E S E E S S N N W W S S W","154463 156063 158143 161183 163182 165382 169541 173621 177900 180233 182340 184486 188059","154757 156399 159370 161366 163605 166033 170401 174348 178464 180523 182640 184570 188357","294 336 1227 183 423 651 860 727 564 290 300 84 298","6","7","2","5","3","3","479.769230769231","316.878566080172"
"80","1","5","36000","188437","3.5 5.5 5.5 5.5 5.5 2 2 2 -2.5 -2.5","-0.5 1.25 1.25 -2 -2 -2 -2 -2 -2 -2","O M M S S R R R Q Q","E E S S W W N W W N","190112 196098 202297 204364 207417 209616 212496 214642 219735 222441","190418 196455 202610 204772 207870 210124 212824 217985 219936 222818","306 357 313 408 453 508 328 3343 201 377","5","5","2","2","4","2","659.4","946.717745100877"
"80","1","6","36000","222997","-2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 3.75 0 0 3.75 3.75 3.75 3.75 -2 -5.75 -5.75","H H G G L L G G H H Q T T","N W W S E N N E E S S S W","224628 228814 230894 233053 235226 239906 242092 244919 246958 248998 251144 255291 258317","224972 229115 231213 233406 235497 240340 242215 245187 247154 249325 251377 255566 258516","344 301 319 353 271 434 123 268 196 327 233 275 199","7","6","3","4","3","3","280.230769230769","80.6413395289639"
"80","1","7","36000","257557","-2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 2 2 3.5","-5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","T X X V Y Y V X X T U U U W","W W S E S W N N E E E N E W","258317 260263 262423 264543 268089 270755 274661 278474 280634 283127 284593 287486 289699 291912","258516 261044 262721 264786 268735 271353 274924 278812 281313 283556 284917 287924 290092 292212","199 781 298 243 646 598 263 338 679 429 324 438 393 300","8","6","3","2","4","5","423.5","182.117354387853"
"80","1","8","36000","292117","2 2 2 2 5.5 5.5 5.5 5.5 3.5","-5.75 -5.75 -2 -2 -2 -2 1.25 1.25 -0.5","U U R R S S M M O","W N N E E N N W E","297925 305884 310417 313470 315576 319082 321349 324162 326268","300072 308661 310722 313831 316799 319597 321747 324518 326635","2147 2777 305 361 1223 515 398 356 367","5","4","4","0","2","3","938.777777777778","921.529540733472"
"80","1","9","36000","326677","5.5 5.5 5.5 5.5 8.5 8.5 8.5 5.5 2 2 2","1.25 1.25 6 6 6 6 6 6 6 6 6","M M E E F F F E D D D","E N N E E S W W W S W","332321 338493 341746 345186 347439 349558 351785 354798 356864 359264 361330","332650 339992 342275 345621 347741 350002 352985 355042 357086 359553 362286","329 1499 529 435 302 444 1200 244 222 289 956","5","6","2","2","4","3","586.272727272727","433.364994181369"
"80","1","10","36000","361237","2 -1 -1 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5","6 6 6 3 6 6 6 6 3.75 3.75 3.75 3.75 6 6 3.75","D C C I C C B B H H G G A A G","W W S E N W W S S W W N W S S","361330 364063 366143 368303 372555 376835 379035 380528 382834 384647 386900 388980 391073 394566 396539","362286 364299 366482 368582 372867 377217 379380 381081 382938 385084 387138 389225 391130 394787 396584","956 236 339 279 312 382 345 553 104 437 238 245 57 221 45","8","7","2","5","7","1","316.6","223.531972784975"
"80","1","11","36000","395797","-5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25","3.75 3.75 3.75 3.75 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75","G G H H Q T T X Z P P Z","S E E S S S W W N E S E","396539 398405 400445 402965 405138 409111 412217 414243 415697 418483 422922 428708","396584 398669 401107 403328 405203 409464 412491 414320 415971 418747 426965 432697","45 264 662 363 65 353 274 77 274 264 4043 3989","8","4","1","5","2","4","889.416666666667","1469.74243002169"
"80","1","12","36000","430357","-3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5","-5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75","X X V Y Y V X X T U W","E S E S W N N E E E W","436774 438587 440747 444346 448172 451892 455691 457918 460157 461384 464117","437478 438928 441034 446158 448589 452146 456105 458345 460337 461545 464443","704 341 287 1812 417 254 414 427 180 161 326","8","3","2","2","2","5","483.909090909091","464.595405604802"
"80","1","13","36000","464917","2 2 2 2 5.5 5.5 5.5 5.5 3.5 5.5","-5.75 -5.75 -2 -2 -2 -2 1.25 1.25 -0.5 1.25","U U R R S S M M O M","W N N E E N N W E E","470156 476395 478435 481395 483461 485914 488141 490967 493033 499406","470574 476685 478641 481707 483634 486358 488558 491279 493729 499855","418 290 206 312 173 444 417 312 696 449","6","4","4","0","2","4","371.7","149.558646988026"
"80","1","14","29738","499477","5.5 5.5 5.5 8.5 8.5 8.5 5.5 2 2 2","1.25 6 6 6 6 6 6 6 6 6","M E E F F F E D D D","N N E E S W W W S W","505698 507858 511044 516297 518443 520563 522603 524642 527149 529215","506114 508132 514478 516628 518783 520793 522829 524975 527441 530625","416 274 3434 331 340 230 226 333 292 1410","4","6","2","2","4","2","728.6","1013.53607620932"
"80","2","1","36000","110169","5.5 5.5 2 2 2 -1 -1 -1 -1 -1 2 5.5 5.5 5.5","6 6 6 6 6 6 6 3 6 6 6 6 6 1.25","E E D D D C C I C C D E E M","S W W S W W S E N E E E S S","110169 114462 116849 119235 121341 123888 125821 127927 132633 136873 138926 140859 142552 144605","112554 115034 117058 119562 122112 123980 126113 128662 132904 137113 139176 141249 142871 146475","2385 572 209 327 771 92 292 735 271 240 250 390 319 1870","7","7","1","5","4","4","623.071428571429","673.890137620679"
"80","2","2","36000","144729","5.5 5.5 5.5 5.5 2 2 2 2 2 2 4 2","1.25 1.25 -2 -2 -2 -2 -2 -2 3 3 4.5 3","M M S S R R R R J J K J","W S S W W N W N N E E W","149951 151964 154004 156870 159123 161669 163736 165562 167682 171028 173015 180014","150210 152190 154232 157373 159287 161927 163829 165868 167723 171272 173259 180530","259 226 228 503 164 258 93 306 41 244 244 516","5","7","3","2","5","2","256.833333333333","139.591503605298"
"80","2","3","36000","179289","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25","3 3 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25","J J R R Q Q T T X Z P","W S S W W S S W W N E","180014 186480 188733 192146 194399 197292 201904 205690 207904 209543 212410","180530 186989 188764 192586 194786 197583 202948 206159 208171 209903 213045","516 509 31 440 387 291 1044 469 267 360 635","7","4","1","4","5","1","449.909090909091","253.329609223026"
"80","2","4","36000","213849","-5.25 -5.25 -3.75 -3.75 -3.75 -3.75 -3.75 -5.25 -5.25 -3.75 -2.5 2 3.5","-2.25 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","P Z X X V V X Z Z X T U W","S E E S E N N N E E E E W","217222 219649 224048 225901 228021 231700 233660 235553 240713 243566 244912 246299 249672","217893 219960 224787 226208 228394 231909 233741 236701 241756 243806 245249 247096 251014","671 311 739 307 373 209 81 1148 1043 240 337 797 1342","9","4","3","2","1","7","584.461538461538","403.015635632295"
"80","2","5","36000","248409","3.5 2 2 2 2 2 2 2 2 -1","-7.75 -5.75 -5.75 -5.75 -5.75 -2 3 6 6 6","W U U U U R J D D C","W W N W N N N N W W","249672 256724 262870 265323 267536 270869 273695 277401 280308 282627","251014 257049 263567 265758 269114 270946 274097 277796 280778 282903","1342 325 697 435 1578 77 402 395 470 276","6","4","5","0","5","0","599.7","482.578732781847"
"80","2","6","36000","282969","-2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","6 6 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75","B B H H G G L L G A A G G","W S S W W S E N N W S S E","284747 287253 289426 291706 294839 296919 298825 303691 305784 309331 313063 314890 316970","286105 287672 290000 293029 295065 297011 299270 304031 306612 309616 313139 315160 317273","1358 419 574 1323 226 92 445 340 828 285 76 270 303","7","6","2","5","4","2","503","420.403774166376"
"80","2","7","36000","317529","-2.5 -2.5 -2.5 -2.5 2 2 2 2 4 2","3.75 3.75 -2 -2 -2 -2 3 3 4.5 3","H H Q Q R R J J K J","E S S E E N N E E W","319049 321209 323595 327768 329821 332581 334607 338193 340486 347459","319370 321781 323849 328077 330076 332863 334884 338740 340704 347742","321 572 254 309 255 282 277 547 218 283","6","4","2","2","1","5","331.8","123.5626696593"
"80","2","8","36000","352089","2 2 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5","3 -2 -2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6","J R R S S M M O M M E","S S E E N N W E E N N","353685 356018 359564 361644 364577 366790 369483 371536 377388 383588 386387","354262 356194 359830 362294 365016 367068 369791 371712 377751 384644 387504","577 176 266 650 439 278 308 176 363 1056 1117","6","5","4","2","1","4","491.454545454545","330.27211920971"
"80","2","9","36000","386649","5.5 8.5 8.5 8.5 5.5 2 -1 -1 -1 -1 -1 -2.5 -2.5","6 6 6 6 6 6 6 6 3 6 6 6 6","E F F F E D C C I C C B B","E E S W W W W S E N W W S","390413 392626 395026 397173 399226 401665 404118 406171 408224 412757 417023 419516 421889","390811 393210 395400 397406 399845 401941 404326 406408 408778 413052 417702 420743 422278","398 584 374 233 619 276 208 237 554 295 679 1227 389","7","6","1","3","6","3","467.153846153846","277.96907686343"
"80","2","10","36000","421209","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -5.25","6 3.75 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75","B H Q T T T T X X V V X Z","S S S S E N W W S E N N N","421889 424022 426182 430382 433581 435794 442420 444393 446006 448113 451419 453552 455418","422278 424471 426467 430827 433983 440576 442645 444624 446302 448114 451806 453600 455849","389 449 285 445 402 4782 225 231 296 1 387 48 431","7","6","4","5","2","2","643.923076923077","1251.68076744422"
"80","2","11","36000","455769","-5.25 -5.25 -5.25 -3.75 -2.5 2 3.5 2 2","-2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75","P P Z X T U W U U","E S E E E E W W N","459858 464364 466390 470576 472096 474763 477655 483628 489761","460187 464644 466489 470992 473716 475075 477926 483941 490059","329 280 99 416 1620 312 271 313 298","7","2","1","1","2","5","437.555555555556","451.159924835726"
"80","2","12","36000","490329","2 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5","-2 -2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6 6","R R S S M M O M M E E","N E E N N W E E N N E","491814 494987 497186 499826 502172 505532 507625 513718 519930 522076 525276","492237 495436 497550 500390 503116 505880 508040 514089 520333 522365 526053","423 449 364 564 944 348 415 371 403 289 777","6","5","5","0","1","5","486.090909090909","200.937529867098"
"80","2","13","36000","524889","5.5 8.5 8.5 8.5 5.5 2 2 2 2 2 2 2 -2.5 -2.5","6 6 6 6 6 6 6 3 -2 -2 -2 -2 -2 -2","E F F F E D D J R R R R Q Q","E E S W W W S S S E S W W S","525276 527862 531555 533995 536355 538181 540381 542501 545233 548820 550953 553499 555499 559552","526053 529732 532224 534535 536359 538205 540721 542890 545440 549137 551684 553684 557048 559700","777 1870 669 540 4 24 340 389 207 317 731 185 1549 148","6","8","0","6","5","3","553.571428571429","551.247077687801"
"80","2","14","29965","559449","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -1 2 2 2 2 4","-2 -2 -2 3.75 6 6 6 6 6 3 3 4.5","Q Q Q H B B C D D J J K","S E N N N E E E S S E E","559552 561685 564071 566017 570097 574803 577829 579136 581149 583162 585802 589414","559700 562324 564243 566248 572989 576079 578234 579469 581416 583451 587599 589924","148 639 172 231 2892 1276 405 333 267 289 1797 510","6","6","3","3","0","6","746.583333333333","838.581210718257"
"81","1","1","36000","21049","2 2 2 2 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5","-2 3 6 6 6 6 6 6 6 3.75 3.75 3.75 3.75 6","R J D D C C C B B H H G G A","N N N W W S W W S S W W N W","21049 24302 27928 30941 33327 35807 38060 40753 42166 44326 46499 48579 51272 53512","21547 24658 28457 31510 33991 36274 38980 41045 42615 44825 46809 49465 51710 53768","498 356 529 569 664 467 920 292 449 499 310 886 438 256","8","6","4","3","7","0","509.5","200.730492873481"
"81","1","2","36000","55609","-5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5","6 3.75 3.75 3.75 0 0 3.75 3.75 3.75","A G G G L L G G H","S S E S E N N E E","57165 64004 66790 69590 73736 78189 84415 87681 90601","62281 65016 67856 71955 73815 82698 85006 88858 90851","5116 1012 1066 2365 79 4509 591 1177 250","4","5","2","3","0","4","1796.11111111111","1838.05185212798"
"81","1","3","36000","90169","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25","3.75 3.75 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25","H H Q Q Q T T X Z P P","E S S E S S W W N E S","90601 92654 94934 99360 101533 104119 107092 109252 110932 114172 118824","90851 93144 95484 99808 102345 104387 107535 109586 111698 114682 124740","250 490 550 448 812 268 443 334 766 510 5916","6","5","1","5","2","3","980.636363636364","1646.58933998294"
"81","1","4","36000","124729","-5.25 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2","-5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75","Z X X V Y Y V X X T U","E E S E S W N N E E E","126450 130890 132303 134529 138102 141515 146195 150154 152554 155554 157820","126841 131231 132742 134837 139523 142911 146647 150782 153776 156808 158401","391 341 439 308 1421 1396 452 628 1222 1254 581","8","3","2","2","1","6","766.636363636364","454.071420093199"
